Id,target
0,-266.37013848402347
6,-163.38209549181093
7,-75.50544812954078
8,-83.08137692251208
12,176.24469419562243
14,-129.2332792874125
17,35.33013581432788
19,39.78759188052116
22,37.61882050118466
23,107.82720746388785
25,-181.57524109370212
26,-92.58315201958033
29,-53.326894299992034
30,-34.005618519707234
31,-27.547227947717403
32,136.98463497497596
33,-266.50491931934914
43,1.627863937054503
44,-198.08159376387482
45,-91.26381647174072
47,-63.94453058071389
48,-138.6099633876548
51,52.404495338671225
52,-81.91614160102806
56,86.86670586908976
58,-122.21153292086481
59,-54.06851549777707
61,-75.76147701179595
63,-200.1056085622972
65,-7.093010986902923
67,-52.26823454153664
68,22.215621155943282
69,-58.490393484957195
70,-30.712487875990504
73,-67.9849861852992
75,-102.69271396804318
76,128.71210970269863
79,124.0122303140615
80,0.1174999384422648
82,200.37708214196758
84,61.03583053582429
87,53.376582101036675
88,57.153838739004655
90,-9.267799477996798
92,-96.897143376793
93,-101.59332413772535
95,69.60623788733244
96,-64.7559334990063
99,3.165470398968516
100,-111.80543501298155
102,255.1721195297785
103,-110.0401973662999
106,-156.38657754925606
108,15.344295941992149
109,-153.91142866677
111,-107.6040838695186
112,-8.5394321712392
113,114.8775359598947
120,17.067870271117286
121,-64.9411713108937
122,-143.88034011597853
124,16.636831638222716
131,-108.86428968704448
132,-154.54884522308743
134,96.99717169208597
135,-20.572473797327632
138,-53.11627180219872
139,46.22180716908682
141,-18.27718370405038
144,-77.67061377466375
149,-35.44991158636385
150,18.769413232770752
151,-46.510553910925275
152,-171.0607118583539
155,19.847906377188202
156,184.78896863973563
157,272.19501476290026
162,19.06897106894216
166,67.37739591198023
168,-33.36225482362971
170,181.86835887908282
173,140.7985615482355
174,113.45669348843585
175,116.47297404325232
176,292.23552995545936
177,34.415435214820775
178,94.89367294746431
179,-1.2488804462326133
180,-60.44850073212098
183,140.97008979023622
184,-31.455471352519318
187,-44.25107838648026
188,224.69811585891375
191,-34.16902249478165
192,-74.87424873223644
194,89.98086315760405
195,-168.23673512152317
196,12.18949382428469
198,263.6123449858992
199,-63.229764188884644
203,24.0610231750332
204,-120.75167457711512
205,23.422115721168645
208,28.272442080496276
209,-13.358770963086366
210,-59.43419017604677
211,-18.438222615183726
212,-154.85208036721144
214,118.53526965941097
217,-99.36020008098971
218,-160.18227858205017
219,-119.47454391952806
220,-16.627868328913245
221,168.0486222521607
222,-131.0973121740223
226,-17.788463212058918
227,-78.10763240388846
228,57.22401128593971
229,129.85531004931036
230,131.97250875692853
233,100.19042886504911
234,62.08723043860826
238,-104.88944213812847
239,-77.02816393398479
240,-17.76500001961258
245,-33.54925494738229
246,-42.56784554048898
247,-73.69497525753772
248,-86.53105274435839
251,111.47908013742648
252,108.95323228740844
254,49.57808286877511
256,-79.19354104543774
257,-204.31632873617045
258,-17.778030810365095
259,24.773538070531657
263,18.681327350902507
264,-91.67221609635868
266,-47.401192664471345
267,-6.5821560671433
268,-32.22748497924511
270,-0.12694079662012392
272,170.27265945313093
274,-53.54941851259153
276,-115.02217774777576
278,-9.06761152193255
279,206.92633687647003
282,110.7578532440871
283,38.12826702688371
286,-60.52666566894082
287,-142.57582078389703
288,-210.62315886340735
289,27.88664308797494
290,199.39476833643857
291,6.220037159249534
293,-65.14909130275491
295,189.38151617750842
296,-9.796848504296376
297,151.63331093656865
298,-50.51718889239596
299,141.50676729609393
305,4.9376278293461215
308,-9.335018230795752
309,-38.83106298439991
313,37.4909762189755
314,-44.26975947742987
315,-21.53848924123529
318,26.481911905650776
319,113.40176954920088
321,43.22780704145422
322,49.041157369141246
324,-124.10681695078856
325,-4.459550381133432
328,-49.30858429249918
330,-129.89047511078797
331,7.1963821434086785
332,11.182203223465292
333,-85.83066278368653
336,-14.55214609085227
342,34.76684253341978
343,-6.8113351670187985
346,30.908891140189823
350,144.52973923479863
351,-176.6132984515311
353,179.1527179959178
354,-14.965334850885615
356,-11.577525396671959
358,84.09313288949524
360,70.56049422542834
361,-78.8306826073167
366,-89.99139027275356
367,-79.75000623056918
368,45.623328531580945
370,-71.17962576814467
371,101.3218157445025
373,-123.31877396740369
376,106.62769584174882
378,50.90334602842337
381,-31.495006078758735
382,97.09149853670098
383,-129.8903344931031
386,-23.98867662029426
387,-55.706420297809146
393,169.33108802669852
396,305.8075346198731
397,240.99166878176206
402,160.38214183841342
408,25.390158097747545
410,113.82007120037875
411,290.384410412636
413,-101.87716139314676
414,-51.4210358621049
415,-87.08677830955115
416,-27.73229455853926
418,-196.30552135382132
420,-191.90896700573532
422,13.586034288513835
423,166.82579132457002
426,112.29341420034645
429,41.9664728851956
430,173.61760606375162
432,-17.53182902927105
433,137.81456056591767
434,-125.99245002265248
436,-109.69219284118634
437,173.63146389033997
438,91.00027663423923
439,-129.36373234240898
442,82.12942029430283
443,-17.411586802270612
445,-51.29716096958718
446,109.295115371548
448,1.496155322840968
449,32.58492930767909
450,138.24603820993514
452,9.388333468723564
457,-9.746090419688972
460,146.01069029981
461,-166.43385732341636
462,1.7755728728821314
463,-12.915628278740407
465,-223.35048901755073
468,-36.59083831818684
471,135.02348630967063
472,8.80344146531815
475,76.16316423000119
478,-13.008180353802805
479,-59.906971672596846
484,41.22161955685769
485,-120.18603389021787
486,-38.07514474703704
487,-18.669911377210887
490,142.39627883771738
491,-30.455005468296058
494,-187.45177970922
495,-122.57677184028566
497,19.079102884318452
498,26.380008781980386
500,-30.9449208040161
501,-75.3355118540639
505,73.79618942242585
506,103.68450348266589
507,-150.08984642900035
508,-12.710734334392678
511,105.48275634883349
517,31.594314973530786
518,85.66136105586283
521,-141.53913142996828
522,-8.96633323769293
527,-177.56964514687525
528,229.76008206170945
530,-34.96155350212425
531,160.57983373351334
532,-69.510917378824
533,56.07811741357388
534,-159.90691444045896
535,81.88218788773221
538,273.00115362034006
540,9.7303539500332
541,117.85287436008704
543,-1.0210876845411985
544,149.49383624431306
546,22.189174466135704
547,-55.24993491173478
549,28.038997567608483
550,-29.341601085100457
551,146.52639126542357
553,-227.79827224872454
554,-43.44442432811624
555,150.54295666127433
557,9.253770632378986
558,139.93068160950622
561,-5.696284471021391
564,55.37404928876441
565,7.5989942915827395
566,57.06350993007925
567,51.828957830008235
568,135.55640182941747
570,64.07490341092966
572,-303.129539169596
573,62.014282086406965
576,8.063236540431584
577,60.4770974784191
578,22.393134698790746
581,113.74514564452745
582,114.00923410956388
584,25.15020230790784
586,-62.34835335476562
589,238.53652356452966
594,-34.47067219219303
596,23.12362338342089
597,184.37793474933878
598,-84.02260104183034
599,-39.73082626778107
601,58.1489605157318
602,-97.86870225107454
604,-150.7685340682358
605,-77.2413091718225
610,134.54068524394125
611,311.6292719685253
612,91.03961463445467
613,-195.8654863451601
615,62.74223401787745
617,125.71657513052486
618,-78.3771212511231
620,-183.63142305650345
621,136.52409314768184
622,65.81791021696633
624,78.66487933030585
625,87.84347521951389
626,20.95703267292666
627,199.30486633396185
631,-175.37909517555835
633,13.568513090042702
637,-196.16907760680277
639,14.775693676628888
640,-53.6606981164969
642,95.96698357928383
643,167.83315361634055
644,-34.024246658005154
647,173.38158138544816
648,249.3266960073516
650,-214.6613813356885
652,112.38884311995105
653,-28.537297057737533
654,-130.51283103057813
655,-111.57390341656352
657,17.311130240415046
658,319.41789054943234
660,-0.608081796811069
662,-157.2658861193823
665,86.92911919034285
668,136.35501567713231
669,-153.64892442474363
670,88.39902944821725
676,59.94885635372063
677,140.117105187304
678,-66.59690359921292
679,-11.105389037043066
680,35.65526787188874
681,-71.70120512902173
682,98.76887862130627
683,105.47872947870408
685,211.08343290726944
690,107.15183536023753
691,251.80944605429846
693,52.931751855977026
695,-207.9750444990549
697,299.4476097028002
700,42.08709740189589
705,77.81553475870692
708,-63.588667720322945
711,-69.12215225011913
712,-119.79507939167628
718,-110.39704962792126
720,86.18247101724506
721,17.081676868873913
724,-161.35657825676006
725,-61.69206663803798
727,14.570460562821792
729,6.388545562726078
731,249.91893299999094
733,7.379487149413842
734,211.1769091917941
736,-70.47408540615436
739,-25.053469977984548
742,-124.24492495351137
744,-138.432844869615
746,-14.344772094910484
748,-106.92945347624894
751,62.86960420871529
752,-146.20218521912267
755,-142.50597061461497
756,-40.714656854675056
759,5.666081180403962
761,83.64388761305364
763,64.92543912908395
764,-176.46869369289809
765,229.764778717317
773,-125.00273704236284
776,-54.395675931481684
779,-198.0406383872594
781,-47.67084078029721
782,53.33675121953989
783,69.43401435297596
785,-24.802593476290745
787,-46.8578607741403
789,25.729454246453244
790,-39.80992280484037
794,2.6433242069738387
796,48.649961592409156
798,-95.51659533199228
800,166.09432842881384
801,10.73970764976193
802,-68.90082983350412
803,-269.2944045736509
805,32.53482448956768
807,71.88031142757876
809,-244.82466340808526
810,-40.90297141796904
811,-151.15580395236026
812,-104.47095718923504
816,-128.06747217024667
817,-133.08225332691916
818,139.05636288524292
820,17.672655344775357
828,-109.71254918352038
829,-68.75793757591762
831,38.941306412571336
833,-89.77852040095527
835,104.69196066393579
836,-29.826520248284652
838,52.99723814737163
839,19.6311529324348
840,-7.974200904482766
841,183.80385222442789
842,-27.353099283319978
843,39.120433363818265
847,-70.18788313416044
852,-93.84307312207433
856,135.2674858003304
857,233.90096859868984
859,-12.684615133532171
862,-263.7044361686286
864,-156.92409454427056
865,-74.1325687679131
866,60.49218876809648
867,-204.85384005449492
869,-58.58189707928898
871,-71.93848552932761
874,-141.87351189695138
877,46.581387488921436
879,-95.73367252219414
880,-96.12358823836094
881,135.66448459636237
883,-2.303860133146733
887,54.3792794864209
888,-3.705258214916002
889,14.060019587539086
893,-56.04506118929497
896,41.46990808359422
897,-92.47514372791105
898,27.13560836324295
903,224.9556110104318
905,-310.85245771213715
907,-160.08830565930958
908,10.615450220875429
910,-199.93834509038277
911,171.06312614574446
912,-71.15269961142097
915,-94.03304553156796
921,-292.8993769735508
923,148.17358788028338
925,55.23300912858298
926,210.05513497959936
927,-201.41617548592814
929,-158.70629674636734
930,17.279290985456157
931,-36.138107957482745
932,126.3967575541406
937,92.46542672528729
940,-68.85143777105944
941,93.29856184797812
942,-20.717306060823176
944,-82.42341494572139
945,-45.52760547716815
948,-148.9105221255851
949,3.9070542519577796
952,35.99515527030911
958,7.950729410680699
960,2.229530711408465
964,163.37487180738793
965,79.53451079782455
967,-34.9662473786312
969,-37.89416417854084
976,-15.892677163495101
977,246.34310684912344
978,-62.0307477400111
979,197.29455431287457
981,-9.839020688602412
985,78.36975116396505
990,-43.779708612180215
994,207.37486188034765
996,-14.888528984042418
997,-22.086984383367643
999,-120.67823066179785
1001,117.62976911947212
1003,-39.83859014690301
1006,99.27712253415615
1010,-59.22698261078433
1011,182.33393709591547
1017,36.21631629446222
1018,-100.53791075135463
1019,-7.036307079309909
1020,-64.64287601730689
1022,-2.904670744249673
1023,-0.6277122891067446
1024,-44.02596397735547
1025,26.649689911522636
1027,-8.737270341218961
1029,-145.55522530971064
1032,-107.60571981693532
1033,166.87087502250156
1034,-62.47857741800046
1036,-166.07333711429482
1037,-153.46918594758293
1038,-50.61414022050258
1041,-157.23577958346021
1042,-39.31058284591863
1044,44.75573027960978
1046,54.88332671370969
1047,-124.962045988012
1049,127.74938370463713
1051,-155.9560877945499
1052,-26.022973356762478
1053,-162.47483434931164
1055,110.94468166139524
1056,61.198639017723764
1057,102.3163858774071
1061,-26.373792741232194
1064,-22.56104515397206
1067,31.950715389343586
1068,-84.50316028935721
1070,-139.33717822868047
1071,-15.418936148079602
1073,84.25297815865349
1074,-318.12227124831145
1075,-172.5168869078011
1078,73.15080894788947
1080,2.9100436972136716
1084,0.12627990823934176
1088,229.1978931761249
1089,-236.73910455800095
1090,-34.10188318309418
1091,18.77300404829444
1094,-71.93425533749561
1095,26.491677723439416
1096,-2.257759723837877
1097,-196.65766113955695
1099,-103.43665246413707
1101,31.284937813620353
1102,11.94980048027215
1103,39.013950969837765
1104,-150.2448168524801
1105,-38.41863567887181
1106,-44.942131691033964
1108,-99.1876290016985
1110,222.76888996291112
1113,-126.08832664723515
1114,176.71055667161096
1115,-76.54136992669912
1116,110.28471592495296
1117,-35.849844310841206
1119,-158.38954714172746
1123,187.9866452451307
1124,161.89118833510213
1126,83.47845181900713
1127,-40.85215385782323
1128,-27.014945518881255
1129,-12.096249597228477
1130,190.10666308744257
1132,-172.04631105153862
1134,11.104476222529398
1135,62.35502836749477
1138,-115.37748761398055
1140,-31.2005731312815
1143,137.19267464605701
1144,-18.53279791057743
1146,-159.07907475995933
1149,114.87388845311496
1151,-67.4930008312905
1152,-213.57405330288506
1157,131.0741196449748
1158,50.173948947822055
1159,30.677566605135716
1161,278.4572558424332
1162,-146.16649397717447
1163,-42.731500813629495
1164,-54.24627277734954
1168,-54.74414952572703
1170,-206.06923821222995
1171,-20.499133148163356
1172,87.05247360810647
1173,-111.5025452157371
1174,117.64930364243838
1175,283.4263726750646
1176,-103.62254820764544
1178,1.627251848054014
1180,53.04595748664089
1181,138.46214712197923
1183,38.910544813893324
1185,164.39096896363435
1186,17.428527399456414
1187,-161.91642407485443
1188,-2.970185699483567
1189,164.04025481914903
1192,5.930672617262436
1196,75.34108129462099
1197,-139.10308299292285
1200,14.178178614390168
1204,73.47478032642549
1207,-245.65989845004344
1209,-165.89611938828784
1210,36.66803795683987
1211,-249.22732471326356
1212,-301.17459894111863
1213,19.366334047983706
1215,-50.38930619942825
1216,124.04167846810645
1220,123.45064162581639
1221,-58.862744591410504
1222,-8.269824536321591
1224,-16.81131808942567
1225,-21.483749027327647
1226,-34.09264015345545
1227,-24.487593585438276
1228,-209.5652640645126
1231,103.1173036988217
1233,-198.17586905961969
1235,0.6215179647609599
1236,-105.81293508676526
1237,32.996719772341635
1238,-122.44840965879864
1242,-105.27177811978741
1244,-113.15575887315973
1251,140.3381675578628
1253,9.48521499424224
1255,-1.3847090782370852
1257,287.18951281817596
1258,45.83385022497458
1260,-22.586067610131465
1261,71.87110699087135
1263,15.627673166573326
1264,-49.92600139939811
1268,-138.6946165666799
1270,-136.06560542292846
1272,-25.81819685743207
1277,60.31007304273706
1278,-23.041245047762875
1281,-191.48148044479535
1283,27.17444946421447
1288,-173.91278793286355
1289,28.68431637750031
1292,109.2576701578036
1293,-15.096884948880588
1295,-261.9152464079935
1298,-25.89625368118965
1299,-66.30340313479896
1302,-127.72627584408836
1305,33.19973334936354
1309,199.0636022052035
1313,201.5675995639695
1315,-86.93975579241865
1320,-48.22446391262372
1321,-232.66049585985422
1322,1.7274568684060139
1323,-20.84858023703042
1326,265.5061086981861
1330,240.85360512337036
1334,-71.18960126676959
1335,140.68176937178515
1336,172.8789382209011
1337,47.033077294686294
1338,-92.2806148812578
1340,31.432921422953584
1344,28.971099195244975
1345,63.13005319956707
1350,118.51851484519602
1351,-100.24398782412284
1356,110.07615758571511
1360,-52.605729250912916
1361,-127.11626366696194
1362,187.33624316072377
1366,-184.19607897961563
1368,66.10004683877204
1370,-215.00539870271686
1371,-8.146089695943848
1373,-82.53878175602941
1374,-28.87975176830505
1375,6.230394214559984
1377,45.03636743163958
1378,-86.53037640327977
1391,-121.53425178023944
1392,143.62296205144287
1393,129.52299050851403
1395,135.34075388447988
1397,-68.41331179178931
1398,-135.11669498308586
1400,-212.30155086160715
1402,49.81713487255734
1404,215.39057464181585
1405,-48.45798459971867
1406,-277.98292714945046
1407,-209.37711477494918
1411,-136.34605745815472
1412,-273.6168121666736
1413,85.13525667800084
1416,-63.53061208701186
1417,-16.4111347349479
1419,-6.2387282870454595
1420,-14.093619921363898
1421,22.287148608068094
1422,22.282691969347802
1424,-66.8385822277563
1425,-55.14745730627153
1426,105.80987415333522
1427,45.93006741499079
1429,182.93794774505528
1430,68.27013636045183
1431,-98.36727408061171
1432,-12.959602878542695
1433,15.062961080096626
1434,-2.700596744972289
