Id,target
0,-241.97210192476797
6,-208.78488318879798
7,-92.13703150342083
8,-137.9160184458333
12,299.09932217474244
14,-177.88872698675007
17,22.07016751213528
19,-23.041939907636515
22,115.94068778757843
23,242.89154612893444
25,-296.7627359150192
26,-150.4418813825238
29,-63.944696600713854
30,-9.989550445947163
31,-3.7698986916101838
32,126.36397152190652
33,-608.852295521074
43,31.939745616439627
44,-416.2796219176802
45,-131.63610433804652
47,-5.791984773211215
48,-214.1107935979707
51,38.98351666542284
52,-19.672379413015694
56,160.33618367042587
58,-31.6002692266657
59,-38.4602014084997
61,-127.71097493983596
63,-302.6088752825892
65,86.53198180480777
67,-131.5619827474243
68,87.56102431378028
69,-111.64478180487345
70,-45.577568988874646
73,-167.5662238196871
75,-123.87458852674217
76,133.12123303552568
79,288.0960073810195
80,39.36466937996606
82,278.79405354163737
84,103.20656428217188
87,118.14441686133976
88,118.13698106165565
90,57.685671298894576
92,-234.2937324029272
93,-180.71996986010322
95,116.47375141820028
96,-183.53510094796636
99,-27.33899596036176
100,-39.47066322034411
102,409.14233211138173
103,-198.8180290470164
106,-234.3564653495497
108,121.48081265292605
109,-234.91229126820446
111,-107.82037647791195
112,95.64322529938292
113,147.41229188020742
120,219.98076794811837
121,-159.26921463679287
122,-159.1393593704626
124,53.777085827282534
131,-192.20029888618936
132,-262.5228913820529
134,166.3661784434108
135,-76.45782081257097
138,-104.48983881943433
139,15.926360318050254
141,-4.837894308871091
144,-116.20707371492554
149,28.974221322878673
150,180.52417401499994
151,-26.891757509776088
152,-333.4195646273391
155,-53.24968698905785
156,202.0915765831605
157,434.42084958013703
162,-38.79741855528094
166,207.4069321122478
168,-0.49278132752737136
170,255.3175098694176
173,318.5737221911299
174,193.3142915198757
175,223.1073936658507
176,493.82948989915224
177,3.403365286554912
178,76.2106924149734
179,162.3880251220943
180,-22.75743647709829
183,208.86399972997572
184,81.17598418862947
187,-66.52117313969877
188,415.238402005348
191,120.48988979167227
192,-79.44089930962686
194,179.10494831576406
195,-134.98953801429246
196,205.59761894000056
198,431.26754577213774
199,-94.71852501838386
203,-42.67587768941459
204,-181.97036219769697
205,2.990650427851289
208,64.07494948136714
209,12.86029621237854
210,-119.20876210590727
211,28.20744803269879
212,-183.5682920124416
214,209.016745277628
217,-92.7690279064182
218,-91.10917319248897
219,-152.79710940050887
220,45.97324868012521
221,208.21769874105104
222,-276.7897827160713
226,-42.36037179368273
227,-173.77444178543942
228,263.2216459366688
229,218.5177595492878
230,232.72987138776514
233,91.70005211563576
234,121.47619782059918
238,-228.1306750453024
239,-70.31940031579758
240,-26.137610207805526
245,-151.48680706939945
246,-101.59512217481439
247,-55.226422613398924
248,-73.22333777537442
251,236.09241060768542
252,4.458452367646995
254,4.998982149144432
256,-126.53555402014757
257,-314.0762614851277
258,-2.0004239889387243
259,120.90708298018352
263,14.31791937931558
264,-138.77882941125824
266,-177.1766711041111
267,36.37336923689119
